id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-428153,2024-02-14,000003,Vente,250000,3,,RUE DU MOUTIER,0110,78200,78245,Fontenay-Mauvoisin,78,,,782450000A0477,,,,,,,,,,,,,0,,,,,P,prés,,,135,1.652472,48.966492
2024-428154,2024-02-22,000001,Vente,380000,33,,RTE DE PARIS,0643,78760,78321,Jouars-Pontchartrain,78,,,78321000AL0227,,,4,,,,,,,,,,1,2,Appartement,68,2,,,,,,1.905162,48.800929
2024-428154,2024-02-22,000001,Vente,380000,33,,RTE DE PARIS,0643,78760,78321,Jouars-Pontchartrain,78,,,78321000AL0227,,,2,,3,,4,,5,,8,,5,4,Local industriel. commercial ou assimilé,88,0,,,,,,1.905162,48.800929
2024-428155,2024-02-22,000001,Vente,15000,2,,RUE DE LA TUILERIE,0897,78760,78321,Jouars-Pontchartrain,78,,,78321000AM0001,,,215,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.911635,48.791469
2024-428156,2024-02-12,000001,Vente,277490,8,,DNE DU PETIT BEAUREGARD,0814,78170,78126,La Celle-Saint-Cloud,78,,,78126000AN0053,,,448,80.5,748,,,,,,,,2,3,Dépendance,,0,,,,,,2.122464,48.837309
2024-428156,2024-02-12,000001,Vente,277490,8,,DNE DU PETIT BEAUREGARD,0814,78170,78126,La Celle-Saint-Cloud,78,,,78126000AN0053,,,1048,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.122464,48.837309
2024-428156,2024-02-12,000001,Vente,277490,8,,DNE DU PETIT BEAUREGARD,0814,78170,78126,La Celle-Saint-Cloud,78,,,78126000AN0053,,,448,80.5,748,,,,,,,,2,2,Appartement,80,4,,,,,,2.122464,48.837309
2024-428157,2024-02-16,000001,Vente,127000,58,,RTE DU MESLE,0210,78113,78006,Adainville,78,,,780060000B1289,,,,,,,,,,,,,0,1,Maison,27,2,S,sols,,,490,,
2024-428158,2024-02-14,000001,Vente,332750,,,ALL DU VERGER,0062,78410,78451,Nézel,78,,,78451000AB0178,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,233,1.835108,48.945756
2024-428158,2024-02-14,000001,Vente,332750,1,,ALL DU VERGER,0062,78410,78451,Nézel,78,,,78451000AB0179,,,,,,,,,,,,,0,1,Maison,110,7,S,sols,,,461,1.834896,48.94564
2024-428159,2024-02-12,000001,Vente,412000,72,,AV DE PARIS,2180,78000,78646,Versailles,78,,,78646000BN0029,,,34,,40,,,,,,,,2,2,Appartement,75,3,,,,,,2.142516,48.798154
2024-428159,2024-02-12,000001,Vente,412000,72,,AV DE PARIS,2180,78000,78646,Versailles,78,,,78646000BN0029,,,34,,40,,,,,,,,2,3,Dépendance,,0,,,,,,2.142516,48.798154
2024-428160,2024-01-29,000001,Vente,148000,41,,RUE JEAN MOULIN,0291,78480,78642,Verneuil-sur-Seine,78,,,78642000AA0031,,,3,66.01,,,,,,,,,1,2,Appartement,64,3,,,,,,1.960754,48.989632
2024-428160,2024-01-29,000001,Vente,148000,41,,RUE JEAN MOULIN,0291,78480,78642,Verneuil-sur-Seine,78,,,78642000AA0031,,,3,66.01,,,,,,,,,1,3,Dépendance,,0,,,,,,1.960754,48.989632
2024-428160,2024-01-29,000001,Vente,148000,9001,,RES LES GROS CHENES,A003,78480,78642,Verneuil-sur-Seine,78,,,78642000AA0031,,,516,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.960754,48.989632
2024-428160,2024-01-29,000001,Vente,148000,41,,RUE JEAN MOULIN,0291,78480,78642,Verneuil-sur-Seine,78,,,78642000AA0031,,,3,66.01,,,,,,,,,1,3,Dépendance,,0,,,,,,1.960754,48.989632
2024-428161,2024-02-19,000001,Vente,342000,22,B,RUE DE GROSROUVRE,0121,78940,78513,La Queue-les-Yvelines,78,,,785130000U0174,,,,,,,,,,,,,0,1,Maison,77,4,S,sols,,,584,1.770175,48.802055
2024-428162,2024-02-13,000001,Vente,12000,16,,RUE DE PARIS,0140,78560,78502,Le Port-Marly,78,,,78502000AB0007,,,477,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.110251,48.883211
2024-428163,2024-02-20,000001,Vente,338500,15,,RUE DES COTEAUX,0095,78650,78062,Beynes,78,,,780620000G0982,,,,,,,,,,,,,0,1,Maison,80,5,S,sols,,,480,1.878505,48.856035
2024-428164,2024-02-06,000003,Vente,551650,,,LES CARRIERES,B014,78480,78642,Verneuil-sur-Seine,78,,,78642000AL0741,,,,,,,,,,,,,0,,,,,T,terres,,,123,1.969956,48.977416
2024-428164,2024-02-06,000003,Vente,551650,,,LES CARRIERES,B014,78480,78642,Verneuil-sur-Seine,78,,,78642000AL0742,,,,,,,,,,,,,0,,,,,T,terres,,,61,1.970068,48.977338
2024-428164,2024-02-06,000003,Vente,551650,,,LES CARRIERES,B014,78480,78642,Verneuil-sur-Seine,78,,,78642000AL0743,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,79,1.969727,48.977258
2024-428164,2024-02-06,000003,Vente,551650,,,LES CARRIERES,B014,78480,78642,Verneuil-sur-Seine,78,,,78642000AL0744,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,71,1.969904,48.977179
2024-428164,2024-02-06,000003,Vente,551650,4,,RUE PIERRE CURIE,0440,78480,78642,Verneuil-sur-Seine,78,,,78642000AL0745,,,,,,,,,,,,,0,1,Maison,137,5,S,sols,,,418,1.970106,48.97723
2024-428164,2024-02-06,000003,Vente,551650,4,,RUE PIERRE CURIE,0440,78480,78642,Verneuil-sur-Seine,78,,,78642000AL0746,,,,,,,,,,,,,0,,,,,S,sols,,,229,1.969793,48.97733
2024-428165,2024-02-15,000001,Vente,338000,69,,RES ELYSEE 2,0405,78170,78126,La Celle-Saint-Cloud,78,,,78126000AB0056,,,1535,86.29,,,,,,,,,1,3,Dépendance,,0,,,,,,2.150639,48.862845
2024-428165,2024-02-15,000001,Vente,338000,69,,RES ELYSEE 2,0405,78170,78126,La Celle-Saint-Cloud,78,,,78126000AB0056,,,1535,86.29,,,,,,,,,1,2,Appartement,86,4,,,,,,2.150639,48.862845
2024-428165,2024-02-15,000001,Vente,338000,69,,RES ELYSEE 2,0405,78170,78126,La Celle-Saint-Cloud,78,,,78126000AB0056,,,1535,86.29,,,,,,,,,1,3,Dépendance,,0,,,,,,2.150639,48.862845
2024-428166,2024-02-21,000001,Vente,580322,5011,,RES DU CLOS BARON,A252,78112,78551,Saint-Germain-en-Laye,78,,,785512510B0256,,,704,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.066455,48.88837
2024-428166,2024-02-21,000001,Vente,580322,5011,,RES DU CLOS BARON,A252,78112,78551,Saint-Germain-en-Laye,78,,,785512510B0256,,,518,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.066455,48.88837
2024-428166,2024-02-21,000001,Vente,580322,5011,,RES DU CLOS BARON,A252,78112,78551,Saint-Germain-en-Laye,78,,,785512510B0256,,,525,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.066455,48.88837
2024-428166,2024-02-21,000001,Vente,580322,5011,,RES DU CLOS BARON,A252,78112,78551,Saint-Germain-en-Laye,78,,,785512510B0256,,,138,107.9,,,,,,,,,1,2,Appartement,125,5,,,,,,2.066455,48.88837
2024-428167,2024-02-15,000001,Vente,523800,57,,RUE EXELMANS,1020,78000,78646,Versailles,78,,,78646000AC0262,,,387,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.126785,48.814611
2024-428167,2024-02-15,000001,Vente,523800,57,,RUE EXELMANS,1020,78000,78646,Versailles,78,,,78646000AC0262,,,395,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.126785,48.814611
2024-428167,2024-02-15,000001,Vente,523800,57,,RUE EXELMANS,1020,78000,78646,Versailles,78,,,78646000AC0262,,,335,78.39,,,,,,,,,1,2,Appartement,78,3,,,,,,2.126785,48.814611
2024-428168,2024-02-20,000001,Vente,1348000,1,B,RUE DE BUISSON GUERIN,0030,78750,78367,Mareil-Marly,78,,,783670000B2055,,,,,,,,,,,,,0,,,,,S,sols,,,1393,2.075743,48.886669
2024-428169,2024-02-20,000001,Vente,148571,9,,RUE JEAN DE LA FONTAINE,1439,78000,78646,Versailles,78,,,78646000BE0296,,,3,36.36,,,,,,,,,1,2,Appartement,42,2,,,,,,2.161818,48.797333
2024-428169,2024-02-20,000001,Vente,148571,9,,RUE JEAN DE LA FONTAINE,1439,78000,78646,Versailles,78,,,78646000BE0296,,,3,36.36,,,,,,,,,1,3,Dépendance,,0,,,,,,2.161818,48.797333
2024-428170,2024-02-09,000001,Vente,230000,59,,AV DU MANTOIS,0626,78711,78362,Mantes-la-Ville,78,,,78362000AK0796,,,,,,,,,,,,,0,1,Maison,101,5,S,sols,,,161,1.718891,48.965457
2024-428171,2024-02-01,000001,Vente,217940,48,,RUE PASTEUR,1900,78700,78172,Conflans-Sainte-Honorine,78,,,78172000AV0242,,,25,62.55,,,,,,,,,1,3,Dépendance,,0,,,,,,2.102116,48.995222
2024-428171,2024-02-01,000001,Vente,217940,48,,RUE PASTEUR,1900,78700,78172,Conflans-Sainte-Honorine,78,,,78172000AV0242,,,25,62.55,,,,,,,,,1,2,Appartement,61,4,,,,,,2.102116,48.995222
2024-428172,2024-02-07,000001,Vente,112350,7,,RUE DE LA MARNE,1300,78200,78361,Mantes-la-Jolie,78,,,78361000AE0081,,,4,34.1,,,,,,,,,1,2,Appartement,30,2,,,,,,1.713029,48.987323
2024-428172,2024-02-07,000001,Vente,112350,7,,RUE DE LA MARNE,1300,78200,78361,Mantes-la-Jolie,78,,,78361000AE0081,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.713029,48.987323
2024-428173,2024-02-14,000001,Vente,102000,8,,ALL DES ACACIAS,0006,78250,78401,Meulan-en-Yvelines,78,,,78401000AL0039,,,1566,,1576,48.64,,,,,,,2,3,Dépendance,,0,,,,,,1.918129,49.012511
2024-428173,2024-02-14,000001,Vente,102000,8,,ALL DES ACACIAS,0006,78250,78401,Meulan-en-Yvelines,78,,,78401000AL0039,,,1566,,1576,48.64,,,,,,,2,2,Appartement,48,2,,,,,,1.918129,49.012511
2024-428174,2024-02-08,000001,Vente,209000,,,RUE DE GUITRANCOURT,0630,78440,78501,Porcheville,78,,,78501000AB0025,,,,,,,,,,,,,0,,,,,S,sols,,,262,1.778198,48.972858
2024-428174,2024-02-08,000001,Vente,209000,,,RUE DE GUITRANCOURT,0630,78440,78501,Porcheville,78,,,78501000AB0028,,,,,,,,,,,,,0,,,,,S,sols,,,110,1.778374,48.973096
2024-428174,2024-02-08,000001,Vente,209000,,,RUE DES GUIGNIERES,0600,78440,78501,Porcheville,78,,,78501000AB0216,,,,,,,,,,,,,0,,,,,S,sols,,,631,1.778318,48.973668
2024-428174,2024-02-08,000001,Vente,209000,,,RUE DES GUIGNIERES,0600,78440,78501,Porcheville,78,,,78501000AB0261,,,,,,,,,,,,,0,,,,,S,sols,,,4503,1.776986,48.973357
2024-428174,2024-02-08,000001,Vente,209000,7,,RUE DES GUIGNIERES,0600,78440,78501,Porcheville,78,,,78501000AB0381,,,,,,,,,,,,,0,1,Maison,68,4,S,sols,,,260,1.777584,48.973747
2024-428175,2024-02-21,000001,Vente en l'état futur d'achèvement,293000,2,,SEN DESNOS,0229,78340,78165,Les Clayes-sous-Bois,78,,,78165000AM0204,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.987594,48.820544
2024-428175,2024-02-21,000001,Vente en l'état futur d'achèvement,293000,2,,SEN DESNOS,0229,78340,78165,Les Clayes-sous-Bois,78,,,78165000AM0204,,,91,,,,,,,,,,1,2,Appartement,58,3,,,,,,1.987594,48.820544
2024-428176,2024-02-13,000001,Vente,283161,47,,RUE DES ETATS GENERAUX,0980,78000,78646,Versailles,78,,,78646000BR0190,,,110,,6,,,,,,,,2,2,Appartement,40,2,,,,,,2.135581,48.798108
2024-428176,2024-02-13,000001,Vente,283161,47,,RUE DES ETATS GENERAUX,0980,78000,78646,Versailles,78,,,78646000BR0190,,,110,,6,,,,,,,,2,3,Dépendance,,0,,,,,,2.135581,48.798108
2024-428177,2024-02-01,000001,Vente,421050,12,,RUE DE TOURVILLE,2200,78100,78551,Saint-Germain-en-Laye,78,,,78551000AD0035,,,210,66.59,226,,,,,,,,2,3,Dépendance,,0,,,,,,2.092982,48.90273
2024-428177,2024-02-01,000001,Vente,421050,12,,RUE DE TOURVILLE,2200,78100,78551,Saint-Germain-en-Laye,78,,,78551000AD0035,,,210,66.59,226,,,,,,,,2,2,Appartement,67,3,,,,,,2.092982,48.90273
2024-428177,2024-02-01,000001,Vente,421050,12,,RUE DE TOURVILLE,2200,78100,78551,Saint-Germain-en-Laye,78,,,78551000AD0035,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.092982,48.90273
2024-428178,2024-02-14,000001,Vente,271345,3,,RUE DU PONT COLBERT,2370,78000,78646,Versailles,78,,,78646000BL0294,,,108,,48,56.38,,,,,,,2,2,Appartement,56,3,,,,,,2.146987,48.791716
2024-428178,2024-02-14,000001,Vente,271345,79,,RUE ALBERT SARRAUT,0080,78000,78646,Versailles,78,,,78646000BL0294,,,507,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.146987,48.791716
2024-428178,2024-02-14,000001,Vente,271345,3,,RUE DU PONT COLBERT,2370,78000,78646,Versailles,78,,,78646000BL0294,,,108,,48,56.38,,,,,,,2,3,Dépendance,,0,,,,,,2.146987,48.791716
2024-428179,2024-02-23,000001,Vente,275300,,,RUE DU GEN DE GAULLE,0140,78740,78638,Vaux-sur-Seine,78,,,78638000AO0179,,,,,,,,,,,,,0,,,,,S,sols,,,54,1.961487,49.006971
2024-428179,2024-02-23,000001,Vente,275300,5,B,RUE DU PRESSOIR,0310,78740,78638,Vaux-sur-Seine,78,,,78638000AO0375,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,275,1.961573,49.006897
2024-428180,2024-02-15,000001,Vente,534781,12,,AV DE PORCHEFONTAINE,2380,78000,78646,Versailles,78,,,78646000BK0021,,,928,,935,90.03,,,,,,,2,3,Dépendance,,0,,,,,,2.152071,48.797176
2024-428180,2024-02-15,000001,Vente,534781,12,,AV DE PORCHEFONTAINE,2380,78000,78646,Versailles,78,,,78646000BK0021,,,928,,935,90.03,,,,,,,2,2,Appartement,95,4,,,,,,2.152071,48.797176
2024-428181,2024-02-13,000001,Vente,643065,23,,RUE SAINT LOUIS,2810,78000,78646,Versailles,78,,,78646000BW0012,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.126525,48.79501
2024-428181,2024-02-13,000001,Vente,643065,23,,RUE SAINT LOUIS,2810,78000,78646,Versailles,78,,,78646000BW0012,,,11,,2,75,,,,,,,2,2,Appartement,67,4,,,,,,2.126525,48.79501
2024-428182,2024-02-01,000001,Vente,1005000,40,Q,RUE DES URSULINES,2230,78100,78551,Saint-Germain-en-Laye,78,,,78551000AK0158,,,1004,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.094888,48.892258
2024-428182,2024-02-01,000001,Vente,1005000,40,B,RUE DES URSULINES,2230,78100,78551,Saint-Germain-en-Laye,78,,,78551000AK0158,,,18,119.8,28,,,,,,,,2,2,Appartement,120,4,,,,,,2.094888,48.892258
2024-428183,2024-02-13,000001,Vente,284000,27,,RUE RIEUSSEC,1130,78220,78686,Viroflay,78,,,78686000AE0248,,,230,57.7,259,,,,,,,,2,3,Dépendance,,0,,,,,,2.172218,48.800103
2024-428183,2024-02-13,000001,Vente,284000,27,,RUE RIEUSSEC,1130,78220,78686,Viroflay,78,,,78686000AE0248,,,230,57.7,259,,,,,,,,2,2,Appartement,55,2,,,,,,2.172218,48.800103
2024-428184,2024-02-15,000001,Vente,446700,115,,AV DE PARIS,2180,78000,78646,Versailles,78,,,78646000BC0062,,,113,77.09,85,,,,,,,,2,3,Dépendance,,0,,,,,,2.157995,48.800801
2024-428184,2024-02-15,000001,Vente,446700,115,,AV DE PARIS,2180,78000,78646,Versailles,78,,,78646000BC0062,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.157995,48.800801
2024-428184,2024-02-15,000001,Vente,446700,115,,AV DE PARIS,2180,78000,78646,Versailles,78,,,78646000BC0062,,,113,77.09,85,,,,,,,,2,2,Appartement,76,3,,,,,,2.157995,48.800801
2024-428185,2024-01-30,000001,Vente,800000,11,,RUE DU COIN,0029,78810,78233,Feucherolles,78,,,78233000AI0046,,,,,,,,,,,,,0,1,Maison,94,4,AG,terrains d'agrément,,,1616,1.987779,48.881574
2024-428185,2024-01-30,000001,Vente,800000,11,,RUE DU COIN,0029,78810,78233,Feucherolles,78,,,78233000AI0046,,,,,,,,,,,,,0,1,Maison,94,4,S,sols,,,500,1.987779,48.881574
2024-428185,2024-01-30,000001,Vente,800000,11,,RUE DU COIN,0029,78810,78233,Feucherolles,78,,,78233000AI0046,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,1.987779,48.881574
2024-428185,2024-01-30,000001,Vente,800000,11,,RUE DU COIN,0029,78810,78233,Feucherolles,78,,,78233000AI0046,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1616,1.987779,48.881574
2024-428186,2024-02-20,000001,Vente,300000,4,,ALL DES TILLEULS,0320,78720,78128,Cernay-la-Ville,78,,,781280000B0368,,,,,,,,,,,,,0,1,Maison,148,7,J,jardins,,,540,1.969437,48.67302
2024-428186,2024-02-20,000001,Vente,300000,4,,ALL DES TILLEULS,0320,78720,78128,Cernay-la-Ville,78,,,781280000B0368,,,,,,,,,,,,,0,1,Maison,148,7,S,sols,,,685,1.969437,48.67302
2024-428186,2024-02-20,000001,Vente,300000,,,LE VILLAGE,B021,78720,78128,Cernay-la-Ville,78,,,781280000B0370,,,,,,,,,,,,,0,,,,,S,sols,,,67,1.969942,48.673206
2024-428187,2024-02-26,000001,Vente,105500,20,,RUE DES EBISOIRES,0189,78370,78490,Plaisir,78,,,78490000AH0019,,,1799,30.83,1914,,,,,,,,2,2,Appartement,31,1,,,,,,1.950727,48.827469
2024-428187,2024-02-26,000001,Vente,105500,20,,RUE DES EBISOIRES,0189,78370,78490,Plaisir,78,,,78490000AH0019,,,1799,30.83,1914,,,,,,,,2,3,Dépendance,,0,,,,,,1.950727,48.827469
2024-428187,2024-02-26,000001,Vente,105500,20,,RUE DES EBISOIRES,0189,78370,78490,Plaisir,78,,,78490000AH0019,,,2064,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.950727,48.827469
2024-428188,2024-01-31,000001,Vente,420000,4,,RUE DE LA MARE DE L EGLISE,0361,78690,78220,Les Essarts-le-Roi,78,,,78220000AL0117,,,,,,,,,,,,,0,1,Maison,131,5,S,sols,,,622,1.891913,48.713247
2024-428189,2024-02-09,000001,Vente,41500,4,,RUE CHASLES,0110,78120,78517,Rambouillet,78,,,78517000AK0068,,,9092,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,1.827468,48.6424
2024-428189,2024-02-09,000001,Vente,41500,4,,RUE CHASLES,0110,78120,78517,Rambouillet,78,,,78517000AK0068,,,9093,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,1.827468,48.6424
2024-428190,2024-02-09,000001,Vente,19000,4,,RUE CHASLES,0110,78120,78517,Rambouillet,78,,,78517000AK0068,,,9094,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,1.827468,48.6424
2024-428191,2024-02-14,000001,Vente,338600,15,,AV DE NOAILLES,0470,78320,78397,Le Mesnil-Saint-Denis,78,,,783970000A2875,,,,,,,,,,,,,0,1,Maison,54,3,S,sols,,,671,1.945553,48.740644
2024-428191,2024-02-14,000001,Vente,338600,15,,AV DE NOAILLES,0470,78320,78397,Le Mesnil-Saint-Denis,78,,,783970000A2875,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,671,1.945553,48.740644
2024-428191,2024-02-14,000001,Vente,338600,,,AV DE NOAILLES,0470,78320,78397,Le Mesnil-Saint-Denis,78,,,783970000A2876,,,,,,,,,,,,,0,,,,,S,sols,,,202,1.945682,48.740943
2024-428192,2024-02-15,000001,Vente en l'état futur d'achèvement,333000,,,LE STADE,B041,78210,78545,Saint-Cyr-l'École,78,,,78545000AE0352,,,239,16.5,,,,,,,,,1,,,,,,,,,,2.070491,48.806678
2024-428192,2024-02-15,000001,Vente en l'état futur d'achèvement,333000,,,LE STADE,B041,78210,78545,Saint-Cyr-l'École,78,,,78545000AE0352,,,119,67.6,,,,,,,,,1,,,,,,,,,,2.070491,48.806678
2024-428193,2024-02-20,000001,Vente,1183340,5,,RES LES TOURNELLES,A015,78810,78233,Feucherolles,78,,,78233000AD0154,,,,,,,,,,,,,0,1,Maison,244,7,AG,terrains d'agrément,,,742,1.968621,48.871541
2024-428193,2024-02-20,000001,Vente,1183340,5,,RES LES TOURNELLES,A015,78810,78233,Feucherolles,78,,,78233000AD0154,,,,,,,,,,,,,0,1,Maison,244,7,S,sols,,,500,1.968621,48.871541
2024-428193,2024-02-20,000001,Vente,1183340,5,,RES LES TOURNELLES,A015,78810,78233,Feucherolles,78,,,78233000AD0154,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,742,1.968621,48.871541
2024-428193,2024-02-20,000001,Vente,1183340,5,,RES LES TOURNELLES,A015,78810,78233,Feucherolles,78,,,78233000AD0154,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,1.968621,48.871541
2024-428193,2024-02-20,000001,Vente,1183340,,,RUE DE DAVRON,0036,78810,78233,Feucherolles,78,,,78233000AD0157,,,,,,,,,,,,,0,,,,,S,sols,,,6,1.968651,48.871671
2024-428193,2024-02-20,000001,Vente,1183340,,,RUE DE DAVRON,0036,78810,78233,Feucherolles,78,,,78233000AD0201,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,705,1.968007,48.871534
2024-428194,2024-02-09,000001,Vente,460000,13,,RUE DU GENERAL PERSHING,1170,78000,78646,Versailles,78,,,78646000AO0068,,,520,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.148928,48.817113
2024-428194,2024-02-09,000001,Vente,460000,13,,RUE DU GENERAL PERSHING,1170,78000,78646,Versailles,78,,,78646000AO0068,,,116,101.14,,,,,,,,,1,3,Dépendance,,0,,,,,,2.148928,48.817113
2024-428194,2024-02-09,000001,Vente,460000,13,,RUE DU GENERAL PERSHING,1170,78000,78646,Versailles,78,,,78646000AO0068,,,521,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.148928,48.817113
2024-428194,2024-02-09,000001,Vente,460000,13,,RUE DU GENERAL PERSHING,1170,78000,78646,Versailles,78,,,78646000AO0068,,,116,101.14,,,,,,,,,1,2,Appartement,105,4,,,,,,2.148928,48.817113
2024-428195,2024-02-26,000001,Vente,452000,5,,SQ DU CLOS BRETON,0347,78310,78383,Maurepas,78,,,78383000AM0055,,,8,125.67,,,,,,,,,1,1,Maison,125,5,,,,,,1.921291,48.766185
2024-428196,2024-02-13,000001,Vente,230000,,,LE HAUT DE GARNES,B027,78720,78590,Senlisse,78,,,785900000B0540,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1125,1.972147,48.688439
2024-428196,2024-02-13,000001,Vente,230000,,,LE HAUT DE GARNES,B027,78720,78590,Senlisse,78,,,785900000B0543,,,,,,,,,,,,,0,,,,,S,sols,,,41,1.971775,48.688078
2024-428197,2024-02-02,000001,Vente,3012000,37,,RUE BERTHIER,0370,78000,78646,Versailles,78,,,78646000AD0205,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,488,2.129019,48.811743
2024-428197,2024-02-02,000001,Vente,3012000,37,,RUE BERTHIER,0370,78000,78646,Versailles,78,,,78646000AD0205,,,,,,,,,,,,,0,1,Maison,211,7,S,sols,,,488,2.129019,48.811743
2024-428197,2024-02-02,000001,Vente,3012000,37,,RUE BERTHIER,0370,78000,78646,Versailles,78,,,78646000AD0205,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,488,2.129019,48.811743
2024-428198,2024-02-21,000001,Vente,165000,25,,BD DE LA REPUBLIQUE,0610,78410,78029,Aubergenville,78,,,78029000AK0731,,,5,83.21,9,,,,,,,,2,2,Appartement,85,4,,,,,,1.849575,48.975763
2024-428198,2024-02-21,000001,Vente,165000,25,,BD DE LA REPUBLIQUE,0610,78410,78029,Aubergenville,78,,,78029000AK0731,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.849575,48.975763
2024-428198,2024-02-21,000001,Vente,165000,25,,BD DE LA REPUBLIQUE,0610,78410,78029,Aubergenville,78,,,78029000AK0731,,,5,83.21,9,,,,,,,,2,3,Dépendance,,0,,,,,,1.849575,48.975763
2024-428199,2024-02-01,000001,Vente,190350,42,,RUE ROBERT VILLOING,2920,78500,78586,Sartrouville,78,,,78586000AS0005,,,,,,,,,,,,,0,1,Maison,36,2,S,sols,,,92,2.1781,48.942306
2024-428200,2024-02-01,000001,Vente,466000,13,,RUE ALFRED DE VIGNY,0020,78960,78688,Voisins-le-Bretonneux,78,,,78688000AC0312,,,,,,,,,,,,,0,1,Maison,96,5,S,sols,,,188,2.053188,48.754995
2024-428201,2024-02-05,000001,Vente,116130,7,,CHE DES BRUYERES,0205,78310,78383,Maurepas,78,,,78383000AK0166,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.904781,48.767294
2024-428201,2024-02-05,000001,Vente,116130,7,,CHE DES BRUYERES,0205,78310,78383,Maurepas,78,,,78383000AK0166,,,4,,,,,,,,,,1,2,Appartement,30,1,,,,,,1.904781,48.767294
2024-428201,2024-02-05,000001,Vente,116130,7,,CHE DES BRUYERES,0205,78310,78383,Maurepas,78,,,78383000AK0166,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.904781,48.767294
2024-428201,2024-02-05,000001,Vente,116130,7,,CHE DES BRUYERES,0205,78310,78383,Maurepas,78,,,78383000AK0166,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.904781,48.767294
2024-428201,2024-02-05,000001,Vente,116130,7,,CHE DES BRUYERES,0205,78310,78383,Maurepas,78,,,78383000AK0166,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.904781,48.767294
2024-428202,2024-01-31,000001,Vente,363600,24,,RUE DU MAL FOCH,1810,78000,78646,Versailles,78,,,78646000AI0212,,,12,,7,,8,,81,,,,4,2,Appartement,62,2,,,,,,2.132919,48.80739
2024-428203,2024-02-20,000001,Vente,270000,8,,ALL DU LANGUEDOC,0639,78200,78354,Magnanville,78,,,78354000AI0180,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,373,1.69727,48.971551
2024-428203,2024-02-20,000001,Vente,270000,8,,ALL DU LANGUEDOC,0639,78200,78354,Magnanville,78,,,78354000AI0180,,,,,,,,,,,,,0,1,Maison,97,5,S,sols,,,373,1.69727,48.971551
2024-428204,2024-02-16,000001,Vente,879650,9,,AV DEBASSEUX,0320,78150,78158,Le Chesnay-Rocquencourt,78,,,78158000AI0558,,,21,,28,,,,,,,,2,3,Dépendance,,0,,,,,,2.134941,48.816187
